DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
67;452;67452;Schnersheim;67;015;67015;Avenheim;556;8;564
67;495;67495;Truchtersheim;67;024;67024;Behlenheim;615;16;631
67;004;67004;Sommerau;67;041;67041;Birkenwald;326;5;331
67;104;67104;Drachenbronn-Birlenbach;67;042;67042;Birlenbach;285;3;288
67;074;67074;Cleebourg;67;064;67064;Bremmelbach;142;1;143
67;176;67176;Gundershoffen;67;114;67114;Eberbach-Wœrth;173;2;175
67;153;67153;Geiswiller-Zœbersdorf;67;153;67153;Geiswiller;215;3;218
67;034;67034;Berstett;67;157;67157;Gimbrett;488;9;497
67;539;67539;Wingersheim les Quatre Bans;67;158;67158;Gingsheim;356;6;362
67;176;67176;Gundershoffen;67;170;67170;Griesbach;464;2;466
67;061;67061;Bouxwiller;67;171;67171;Griesbach-le-Bastberg;241;5;246
67;206;67206;Hoffen;67;193;67193;Hermerswiller;279;6;285
67;539;67539;Wingersheim les Quatre Bans;67;207;67207;Hohatzenheim;241;7;248
67;474;67474;Soultz-sous-Forêts;67;211;67211;Hohwiller;388;7;395
67;061;67061;Bouxwiller;67;219;67219;Imbsheim;527;11;538
67;442;67442;Scharrachbergheim-Irmstett;67;224;67224;Irmstett;301;3;304
67;452;67452;Schnersheim;67;243;67243;Kleinfrankenheim;442;9;451
67;339;67339;Betschdorf;67;251;67251;Kuhlendorf;98;2;100
67;206;67206;Hoffen;67;262;67262;Leiterswiller;392;6;398
67;263;67263;Lembach;67;284;67284;Mattstall;142;2;144
67;160;67160;Gœrsdorf;67;294;67294;Mitschdorf;198;4;202
67;539;67539;Wingersheim les Quatre Bans;67;297;67297;Mittelhausen;601;6;607
67;388;67388;Reichshoffen;67;316;67316;Nehwiller-près-Wœrth;393;5;398
67;351;67351;Seebach;67;332;67332;Niederseebach;142;3;145
67;372;67372;Val-de-Moder;67;372;67372;Pfaffenhoffen;2675;33;2708
67;495;67495;Truchtersheim;67;374;67374;Pfettisheim;921;9;930
67;435;67435;Sarrewerden;67;376;67376;Bischtroff-sur-Sarre;325;8;333
67;339;67339;Betschdorf;67;390;67390;Reimerswiller;187;3;190
67;034;67034;Berstett;67;393;67393;Reitwiller;598;8;606
67;061;67061;Bouxwiller;67;399;67399;Riedheim;174;1;175
67;372;67372;Val-de-Moder;67;402;67402;Ringeldorf;133;1;134
67;418;67418;Rountzenheim-Auenheim;67;418;67418;Rountzenheim;1093;17;1110
67;034;67034;Berstett;67;419;67419;Rumersheim;439;6;445
67;004;67004;Sommerau;67;431;67431;Salenthal;208;3;211
67;202;67202;Hochfelden;67;439;67439;Schaffhouse-sur-Zorn;386;7;393
67;339;67339;Betschdorf;67;457;67457;Schwabwiller;595;12;607
67;004;67004;Sommerau;67;469;67469;Singrist;469;5;474
67;495;67495;Truchtersheim;67;495;67495;Truchtersheim;2792;76;2868
67;372;67372;Val-de-Moder;67;496;67496;Uberach;1201;13;1214
67;372;67372;Val-de-Moder;67;512;67512;La Walck;1038;17;1055
67;530;67530;Wickersheim-Wilshausen;67;533;67533;Wilshausen;106;1;107
67;539;67539;Wingersheim les Quatre Bans;67;539;67539;Wingersheim;1142;21;1163
67;532;67532;Willgottheim;67;549;67549;Wœllenheim;183;2;185
67;153;67153;Geiswiller-Zœbersdorf;67;560;67560;Zœbersdorf;173;0;173
67;435;67435;Sarrewerden;67;561;67561;Zollingen;90;1;91
67;347;67347;Obermodern-Zutzendorf;67;562;67562;Zutzendorf;587;12;599
68;006;68006;Bernwiller;68;006;68006;Ammertzwiller;486;12;498
68;012;68012;Aspach-Michelbach;68;012;68012;Aspach-le-Haut;1461;37;1498
68;006;68006;Bernwiller;68;031;68031;Bernwiller;723;18;741
68;056;68056;Brunstatt-Didenheim;68;056;68056;Brunstatt;6376;112;6488
68;056;68056;Brunstatt-Didenheim;68;070;68070;Didenheim;1800;23;1823
68;143;68143;Porte du Ried;68;143;68143;Holtzwihr;1508;55;1563
68;162;68162;Kaysersberg Vignoble;68;162;68162;Kaysersberg;2414;42;2456
68;162;68162;Kaysersberg Vignoble;68;164;68164;Kientzheim;673;17;690
68;201;68201;Masevaux-Niederbruck;68;201;68201;Masevaux;3219;68;3287
68;012;68012;Aspach-Michelbach;68;206;68206;Michelbach;293;9;302
68;219;68219;Le Haut Soultzbach;68;219;68219;Mortzwiller;339;13;352
68;201;68201;Masevaux-Niederbruck;68;233;68233;Niederbruck;396;9;405
68;143;68143;Porte du Ried;68;272;68272;Riedwihr;406;9;415
68;162;68162;Kaysersberg Vignoble;68;310;68310;Sigolsheim;1304;29;1333
68;219;68219;Le Haut Soultzbach;68;314;68314;Soppe-le-Haut;528;11;539
69;135;69135;Deux-Grosnes;69;015;69015;Avenas;126;7;133
69;019;69019;Belleville-en-Beaujolais;69;019;69019;Belleville;8695;169;8864
69;024;69024;Val d'Oingt;69;024;69024;Le Bois-d'Oingt;2592;62;2654
69;248;69248;Thizy-les-Bourgs;69;025;69025;Bourg-de-Thizy;2362;36;2398
69;248;69248;Thizy-les-Bourgs;69;041;69041;La Chapelle-de-Mardore;231;4;235
69;179;69179;Beauvallon;69;048;69048;Chassagny;1323;16;1339
69;066;69066;Cours;69;066;69066;Cours-la-Ville;3565;78;3643
69;157;69157;Vindry-sur-Turdine;69;073;69073;Dareizé;553;14;567
69;159;69159;Porte des Pierres Dorées;69;101;69101;Jarnioux;713;15;728
69;159;69159;Porte des Pierres Dorées;69;114;69114;Liergues;2413;41;2454
69;248;69248;Thizy-les-Bourgs;69;128;69128;Mardore;472;9;481
69;248;69248;Thizy-les-Bourgs;69;129;69129;Marnand;589;13;602
69;135;69135;Deux-Grosnes;69;135;69135;Monsols;921;18;939
69;208;69208;Saint-Germain-Nuelles;69;144;69144;Nuelles;694;22;716
69;024;69024;Val d'Oingt;69;146;69146;Oingt;676;19;695
69;157;69157;Vindry-sur-Turdine;69;147;69147;Les Olmes;862;16;878
69;149;69149;Oullins-Pierre-Bénite;69;149;69149;Oullins;27343;240;27583
69;135;69135;Deux-Grosnes;69;150;69150;Ouroux;336;21;357
69;149;69149;Oullins-Pierre-Bénite;69;152;69152;Pierre-Bénite;10585;93;10678
69;157;69157;Vindry-sur-Turdine;69;157;69157;Pontcharra-sur-Turdine;2739;63;2802
69;066;69066;Cours;69;158;69158;Pont-Trambouze;439;12;451
69;159;69159;Porte des Pierres Dorées;69;159;69159;Pouilly-le-Monial;953;31;984
69;179;69179;Beauvallon;69;179;69179;Saint-Andéol-le-Château;1924;21;1945
69;135;69135;Deux-Grosnes;69;185;69185;Saint-Christophe;229;1;230
69;228;69228;Chabanière;69;195;69195;Saint-Didier-sous-Riverie;1281;23;1304
69;208;69208;Saint-Germain-Nuelles;69;208;69208;Saint-Germain-sur-l'Arbresle;1558;41;1599
69;135;69135;Deux-Grosnes;69;210;69210;Saint-Jacques-des-Arrêts;119;3;122
69;019;69019;Belleville-en-Beaujolais;69;211;69211;Saint-Jean-d'Ardières;5072;99;5171
69;179;69179;Beauvallon;69;213;69213;Saint-Jean-de-Touslas;951;21;972
69;024;69024;Val d'Oingt;69;222;69222;Saint-Laurent-d'Oingt;875;23;898
69;157;69157;Vindry-sur-Turdine;69;223;69223;Saint-Loup;1129;31;1160
69;135;69135;Deux-Grosnes;69;224;69224;Saint-Mamert;74;3;77
69;228;69228;Chabanière;69;228;69228;Saint-Maurice-sur-Dargoire;2416;31;2447
69;228;69228;Chabanière;69;237;69237;Saint-Sorlin;577;21;598
69;066;69066;Cours;69;247;69247;Thel;325;7;332
69;248;69248;Thizy-les-Bourgs;69;248;69248;Thizy;2140;48;2188
69;135;69135;Deux-Grosnes;69;251;69251;Trades;118;1;119
70;059;70059;Beaumotte-Aubertans;70;033;70033;Aubertans;121;4;125
70;101;70101;Broye-Aubigney-Montseugny;70;034;70034;Aubigney;101;0;101
70;373;70373;La Roche-Morey;70;068;70068;Betoncourt-les-Ménétriers;51;1;52
70;285;70285;Héricourt;70;108;70108;Bussurel;750;17;767
70;122;70122;Champlitte;70;123;70123;Champlitte-la-Ville;69;2;71
70;492;70492;Soing-Cubry-Charentenay;70;131;70131;Charentenay;113;0;113
70;477;70477;Saulnot;70;173;70173;Corcelles;70;1;71
70;492;70492;Soing-Cubry-Charentenay;70;191;70191;Cubry-lès-Soing;95;1;96
70;031;70031;Athesans-Étroitefontaine;70;223;70223;Étroitefontaine;26;2;28
70;447;70447;Rioz;70;241;70241;Les Fontenis;103;4;107
70;245;70245;Fougerolles-Saint-Valbert;70;245;70245;Fougerolles;3529;120;3649
70;247;70247;Fouvent-Saint-Andoche;70;246;70246;Fouvent-le-Bas;93;0;93
70;418;70418;La Romaine;70;281;70281;Greucourt;78;0;78
70;122;70122;Champlitte;70;300;70300;Leffond;138;4;142
70;122;70122;Champlitte;70;333;70333;Margilley;101;2;103
70;489;70489;Servance-Miellin;70;345;70345;Miellin;62;1;63
70;487;70487;Senargent-Mignafans;70;346;70346;Mignafans;60;0;60
70;122;70122;Champlitte;70;354;70354;Montarlot-lès-Champlitte;75;0;75
70;101;70101;Broye-Aubigney-Montseugny;70;370;70370;Montseugny;103;1;104
70;122;70122;Champlitte;70;382;70382;Neuvelle-lès-Champlitte;110;3;113
70;292;70292;Jussey;70;391;70391;Noroy-lès-Jussey;51;0;51
70;418;70418;La Romaine;70;418;70418;Le Pont-de-Planches;246;4;250
70;058;70058;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;70;434;70434;Quitteur;94;4;98
70;247;70247;Fouvent-Saint-Andoche;70;458;70458;Saint-Andoche;46;0;46
70;373;70373;La Roche-Morey;70;465;70465;Saint-Julien;139;1;140
70;245;70245;Fougerolles-Saint-Valbert;70;475;70475;Saint-Valbert;248;4;252
70;489;70489;Servance-Miellin;70;489;70489;Servance;702;6;708
70;285;70285;Héricourt;70;497;70497;Tavey;507;12;519
70;418;70418;La Romaine;70;551;70551;Vezet;195;0;195
70;045;70045;Avrigney-Virey;70;570;70570;Virey;54;2;56
71;042;71042;Bonnay-Saint-Ythaire;71;042;71042;Bonnay;312;5;317
71;134;71134;Navour-sur-Grosne;71;055;71055;Brandon;321;4;325
71;134;71134;Navour-sur-Grosne;71;134;71134;Clermain;240;7;247
71;582;71582;La Vineuse sur Fregande;71;180;71180;Donzy-le-National;224;8;232
71;270;71270;Mâcon;71;260;71260;Loché;284;6;290
71;279;71279;Le Rousset-Marizy;71;279;71279;Marizy;381;12;393
71;582;71582;La Vineuse sur Fregande;71;288;71288;Massy;54;0;54
71;134;71134;Navour-sur-Grosne;71;304;71304;Montagny-sur-Grosne;97;1;98
71;279;71279;Le Rousset-Marizy;71;375;71375;Le Rousset;222;5;227
71;270;71270;Mâcon;71;432;71432;Saint-Jean-le-Priche;430;9;439
71;042;71042;Bonnay-Saint-Ythaire;71;492;71492;Saint-Ythaire;131;3;134
71;270;71270;Mâcon;71;511;71511;Sennecé-lès-Mâcon;1421;29;1450
71;582;71582;La Vineuse sur Fregande;71;582;71582;La Vineuse;295;9;304
71;582;71582;La Vineuse sur Fregande;71;587;71587;Vitry-lès-Cluny;80;2;82
72;025;72025;Bazouges Cré sur Loir;72;025;72025;Bazouges-sur-le-Loir;1188;29;1217
72;262;72262;Loir en Vallée;72;063;72063;La Chapelle-Gaugain;319;3;322
72;137;72137;Villeneuve-en-Perseigne;72;069;72069;Chassé;182;2;184
72;071;72071;Montval-sur-Loir;72;071;72071;Château-du-Loir;4265;174;4439
72;080;72080;Cherré-Au;72;080;72080;Cherré;1855;34;1889
72;080;72080;Cherré-Au;72;081;72081;Cherreau;891;30;921
72;308;72308;Saint-Paterne - Le Chevain;72;082;72082;Le Chevain;563;8;571
72;138;72138;Fresnay-sur-Sarthe;72;097;72097;Coulombiers;445;6;451
72;025;72025;Bazouges Cré sur Loir;72;108;72108;Cré-sur-Loir;758;19;777
72;176;72176;Le Lude;72;117;72117;Dissé-sous-le-Lude;483;11;494
72;128;72128;Val-d'Étangson;72;128;72128;Évaillé;344;3;347
72;137;72137;Villeneuve-en-Perseigne;72;137;72137;La Fresnaye-sur-Chédouet;930;19;949
72;262;72262;Loir en Vallée;72;159;72159;Lavenay;301;4;305
72;137;72137;Villeneuve-en-Perseigne;72;162;72162;Lignières-la-Carelle;371;7;378
72;176;72176;Le Lude;72;176;72176;Le Lude;3533;46;3579
72;071;72071;Montval-sur-Loir;72;203;72203;Montabon;678;14;692
72;137;72137;Villeneuve-en-Perseigne;72;207;72207;Montigny;23;1;24
72;262;72262;Loir en Vallée;72;240;72240;Poncé-sur-le-Loir;314;5;319
72;137;72137;Villeneuve-en-Perseigne;72;258;72258;Roullée;242;4;246
72;262;72262;Loir en Vallée;72;262;72262;Ruillé-sur-Loir;1118;63;1181
72;138;72138;Fresnay-sur-Sarthe;72;284;72284;Saint-Germain-sur-Sarthe;518;12;530
72;128;72128;Val-d'Étangson;72;304;72304;Sainte-Osmane;182;5;187
72;308;72308;Saint-Paterne - Le Chevain;72;308;72308;Saint-Paterne;1527;241;1768
72;137;72137;Villeneuve-en-Perseigne;72;318;72318;Saint-Rigomer-des-Bois;441;6;447
72;071;72071;Montval-sur-Loir;72;384;72384;Vouvray-sur-Loir;764;11;775
73;212;73212;Val-d'Arc;73;002;73002;Aiguebelle;1189;10;1199
73;003;73003;Grand-Aigueblanche;73;003;73003;Aigueblanche;3197;90;3287
73;006;73006;Aime-la-Plagne;73;006;73006;Aime;2401;58;2459
73;010;73010;Entrelacs;73;010;73010;Albens;4006;74;4080
73;261;73261;Saint-Michel-de-Maurienne;73;035;73035;Beaune;58;3;61
73;150;73150;La Plagne Tarentaise;73;038;73038;Bellentre;919;26;945
73;003;73003;Grand-Aigueblanche;73;045;73045;Le Bois;402;9;411
73;187;73187;La Léchère;73;046;73046;Bonneval;91;1;92
73;290;73290;Val-Cenis;73;056;73056;Bramans;441;7;448
73;187;73187;La Léchère;73;060;73060;Celliers;45;0;45
73;010;73010;Entrelacs;73;062;73062;Cessens;473;10;483
73;135;73135;La Tour-en-Maurienne;73;080;73080;Le Châtel;172;3;175
73;150;73150;La Plagne Tarentaise;73;093;73093;La Côte-d'Aime;945;42;987
73;187;73187;La Léchère;73;102;73102;Doucy;369;12;381
73;010;73010;Entrelacs;73;108;73108;Épersy;412;16;428
73;215;73215;Valgelon-La Rochette;73;111;73111;Étable;431;9;440
73;187;73187;La Léchère;73;112;73112;Feissons-sur-Isère;549;11;560
73;284;73284;Salins-Fontaine;73;115;73115;Fontaine-le-Puits;102;4;106
73;151;73151;Porte-de-Savoie;73;118;73118;Francin;1153;19;1172
73;006;73006;Aime-la-Plagne;73;126;73126;Granier;342;10;352
73;236;73236;Saint-Genix-les-Villages;73;127;73127;Gresin;376;6;382
73;135;73135;La Tour-en-Maurienne;73;135;73135;Hermillon;646;10;656
73;290;73290;Val-Cenis;73;143;73143;Lanslebourg-Mont-Cenis;620;13;633
73;290;73290;Val-Cenis;73;144;73144;Lanslevillard;465;9;474
73;006;73006;Aime-la-Plagne;73;148;73148;Longefoy;289;9;298
73;150;73150;La Plagne Tarentaise;73;150;73150;Mâcot-la-Plagne;1756;59;1815
73;151;73151;Porte-de-Savoie;73;151;73151;Les Marches;2791;52;2843
73;010;73010;Entrelacs;73;158;73158;Mognard;423;13;436
73;235;73235;Saint François Longchamp;73;163;73163;Montaimont;212;3;215
73;235;73235;Saint François Longchamp;73;167;73167;Montgellafrey;87;2;89
73;006;73006;Aime-la-Plagne;73;169;73169;Montgirod;478;11;489
73;013;73013;Albiez-Montrond;73;174;73174;Montrond;36;0;36
73;187;73187;La Léchère;73;185;73185;Naves;117;1;118
73;187;73187;La Léchère;73;187;73187;Notre-Dame-de-Briançon;481;9;490
73;187;73187;La Léchère;73;199;73199;Petit-Cœur;553;4;557
73;135;73135;La Tour-en-Maurienne;73;203;73203;Pontamafrey-Montpascal;273;6;279
73;187;73187;La Léchère;73;209;73209;Pussy;331;9;340
73;212;73212;Val-d'Arc;73;212;73212;Randens;820;14;834
73;215;73215;Valgelon-La Rochette;73;215;73215;La Rochette;3754;56;3810
73;235;73235;Saint François Longchamp;73;235;73235;Saint-François-Longchamp;188;5;193
73;236;73236;Saint-Genix-les-Villages;73;236;73236;Saint-Genix-sur-Guiers;2427;43;2470
73;010;73010;Entrelacs;73;238;73238;Saint-Germain-la-Chambotte;515;13;528
73;010;73010;Entrelacs;73;239;73239;Saint-Girod;636;14;650
73;257;73257;Les Belleville;73;244;73244;Saint-Jean-de-Belleville;561;23;584
73;257;73257;Les Belleville;73;257;73257;Saint-Martin-de-Belleville;2613;49;2662
73;236;73236;Saint-Genix-les-Villages;73;260;73260;Saint-Maurice-de-Rotherens;225;7;232
73;003;73003;Grand-Aigueblanche;73;266;73266;Saint-Oyen;195;7;202
73;284;73284;Salins-Fontaine;73;284;73284;Salins-les-Thermes;857;19;876
73;290;73290;Val-Cenis;73;287;73287;Sollières-Sardières;192;1;193
73;290;73290;Val-Cenis;73;290;73290;Termignon;374;6;380
73;006;73006;Aime-la-Plagne;73;291;73291;Tessens;416;9;425
73;261;73261;Saint-Michel-de-Maurienne;73;295;73295;Thyl;37;0;37
73;150;73150;La Plagne Tarentaise;73;305;73305;Valezan;205;4;209
73;257;73257;Les Belleville;73;321;73321;Villarlurin;314;5;319
73;006;73006;Aime-la-Plagne;73;325;73325;Villette;483;13;496
74;010;74010;Annecy;74;010;74010;Annecy;53692;1170;54862
74;010;74010;Annecy;74;011;74011;Annecy-le-Vieux;23232;506;23738
74;282;74282;Fillière;74;022;74022;Aviernoz;893;20;913
74;167;74167;Val de Chaise;74;084;74084;Cons-Sainte-Colombe;396;10;406
74;010;74010;Annecy;74;093;74093;Cran-Gevrier;17985;392;18377
74;220;74220;Reignier-Ésery;74;113;74113;Ésery;610;8;618
74;282;74282;Fillière;74;120;74120;Évires;1410;41;1451
74;167;74167;Val de Chaise;74;167;74167;Marlens;1005;14;1019
74;010;74010;Annecy;74;182;74182;Meythet;7997;174;8171
74;275;74275;Talloires-Montmin;74;187;74187;Montmin;320;3;323
74;282;74282;Fillière;74;204;74204;Les Ollières;1043;18;1061
74;010;74010;Annecy;74;217;74217;Pringy;4792;104;4896
74;282;74282;Fillière;74;245;74245;Saint-Martin-Bellevue;3151;93;3244
74;010;74010;Annecy;74;268;74268;Seynod;23574;513;24087
74;275;74275;Talloires-Montmin;74;275;74275;Talloires;1593;63;1656
74;282;74282;Fillière;74;282;74282;Thorens-Glières;3315;69;3384
76;020;76020;Anneville-Ambourville;76;003;76003;Ambourville;197;2;199
76;618;76618;Petit-Caux;76;027;76027;Assigny;388;5;393
76;476;76476;Port-Jérôme-sur-Seine;76;031;76031;Auberville-la-Campagne;654;12;666
76;034;76034;Val-de-Scie;76;034;76034;Auffay;1846;17;1863
76;618;76618;Petit-Caux;76;037;76037;Auquemesnil;260;3;263
76;041;76041;Les Hauts-de-Caux;76;041;76041;Autretot;660;10;670
76;258;76258;Terres-de-Caux;76;044;76044;Auzouville-Auberbosc;306;6;312
76;618;76618;Petit-Caux;76;073;76073;Belleville-sur-Mer;1026;24;1050
76;258;76258;Terres-de-Caux;76;078;76078;Bennetot;185;2;187
76;258;76258;Terres-de-Caux;76;080;76080;Bermonville;497;15;512
76;618;76618;Petit-Caux;76;081;76081;Berneval-le-Grand;1424;30;1454
76;618;76618;Petit-Caux;76;098;76098;Biville-sur-Mer;848;18;866
76;146;76146;Buchy;76;127;76127;Bosc-Roger-sur-Buchy;709;16;725
76;618;76618;Petit-Caux;76;137;76137;Bracquemont;872;33;905
76;618;76618;Petit-Caux;76;145;76145;Brunville;243;2;245
76;146;76146;Buchy;76;146;76146;Buchy;1603;81;1684
76;164;76164;Rives-en-Seine;76;164;76164;Caudebec-en-Caux;2232;34;2266
76;034;76034;Val-de-Scie;76;191;76191;Cressy;293;3;296
76;618;76618;Petit-Caux;76;215;76215;Derchigny;590;12;602
76;146;76146;Buchy;76;248;76248;Estouteville-Écalles;477;8;485
76;258;76258;Terres-de-Caux;76;258;76258;Fauville-en-Caux;2354;76;2430
76;276;76276;Forges-les-Eaux;76;276;76276;Forges-les-Eaux;3167;140;3307
76;276;76276;Forges-les-Eaux;76;277;76277;Le Fossé;486;6;492
76;618;76618;Petit-Caux;76;301;76301;Glicourt;271;2;273
76;618;76618;Petit-Caux;76;310;76310;Gouchaupre;196;2;198
76;618;76618;Petit-Caux;76;326;76326;Greny;123;2;125
76;618;76618;Petit-Caux;76;337;76337;Guilmécourt;413;6;419
76;618;76618;Petit-Caux;76;376;76376;Intraville;313;6;319
76;401;76401;Arelaune-en-Seine;76;401;76401;La Mailleraye-sur-Seine;1906;31;1937
76;217;76217;Dieppe;76;466;76466;Neuville-lès-Dieppe;9583;157;9740
76;476;76476;Port-Jérôme-sur-Seine;76;476;76476;Notre-Dame-de-Gravenchon;8892;145;9037
76;618;76618;Petit-Caux;76;496;76496;Penly;487;6;493
76;258;76258;Terres-de-Caux;76;525;76525;Ricarville;313;4;317
76;351;76351;Le Havre;76;539;76539;Rouelles;3062;34;3096
76;258;76258;Terres-de-Caux;76;607;76607;Sainte-Marguerite-sur-Fauville;283;4;287
76;618;76618;Petit-Caux;76;618;76618;Saint-Martin-en-Campagne;1240;45;1285
76;401;76401;Arelaune-en-Seine;76;625;76625;Saint-Nicolas-de-Bliquetuit;594;13;607
76;258;76258;Terres-de-Caux;76;639;76639;Saint-Pierre-Lavis;309;7;316
76;618;76618;Petit-Caux;76;643;76643;Saint-Quentin-au-Bosc;107;0;107
76;164;76164;Rives-en-Seine;76;659;76659;Saint-Wandrille-Rançon;1149;20;1169
76;034;76034;Val-de-Scie;76;674;76674;Sévis;394;5;399
76;618;76618;Petit-Caux;76;696;76696;Tocqueville-sur-Eu;216;4;220
76;476;76476;Port-Jérôme-sur-Seine;76;701;76701;Touffreville-la-Cable;453;18;471
76;618;76618;Petit-Caux;76;704;76704;Tourville-la-Chapelle;609;10;619
76;476;76476;Port-Jérôme-sur-Seine;76;713;76713;Triquerville;393;15;408
76;041;76041;Les Hauts-de-Caux;76;729;76729;Veauville-lès-Baons;682;8;690
76;164;76164;Rives-en-Seine;76;742;76742;Villequier;663;11;674
77;316;77316;Moret-Loing-et-Orvanne;77;166;77166;Écuelles;2320;52;2372
77;316;77316;Moret-Loing-et-Orvanne;77;170;77170;Épisy;608;14;622
77;262;77262;Louan-Villegruis-Fontaine;77;189;77189;Fontaine-sous-Montaiguillon;95;5;100
77;316;77316;Moret-Loing-et-Orvanne;77;299;77299;Montarlot;232;5;237
77;316;77316;Moret-Loing-et-Orvanne;77;316;77316;Moret-sur-Loing;4169;93;4262
77;093;77093;La Chapelle-Moutils;77;324;77324;Moutils;112;2;114
77;010;77010;Aubepierre-Ozouer-le-Repos;77;351;77351;Ozouer-le-Repos;365;5;370
77;261;77261;Lorrez-le-Bocage-Préaux;77;375;77375;Préaux;117;1;118
77;504;77504;Villemaréchal;77;399;77399;Saint-Ange-le-Viel;230;3;233
77;316;77316;Moret-Loing-et-Orvanne;77;491;77491;Veneux-les-Sablons;5247;117;5364
77;421;77421;Saint-Mars-Vieux-Maisons;77;497;77497;Vieux-Maisons;88;2;90
77;031;77031;Bernay-Vilbert;77;499;77499;Vilbert;373;2;375
77;020;77020;Bannost-Villegagnon;77;502;77502;Villegagnon;210;3;213
77;504;77504;Villemaréchal;77;504;77504;Villemaréchal;837;20;857
78;158;78158;Le Chesnay-Rocquencourt;78;158;78158;Le Chesnay;27324;545;27869
78;551;78551;Saint-Germain-en-Laye;78;251;78251;Fourqueux;4019;150;4169
78;158;78158;Le Chesnay-Rocquencourt;78;524;78524;Rocquencourt;3740;75;3815
79;185;79185;Aigondigné;79;004;79004;Aigonnay;627;21;648
79;005;79005;Airvault;79;005;79005;Airvault;2200;30;2230
79;136;79136;Alloinay;79;006;79006;Les Alleuds;294;5;299
79;013;79013;Argentonnay;79;013;79013;Argenton-les-Vallées;1644;56;1700
79;014;79014;Loretz-d'Argenton;79;014;79014;Argenton-l'Église;1364;25;1389
79;014;79014;Loretz-d'Argenton;79;026;79026;Bagneux;223;3;226
79;083;79083;Chef-Boutonne;79;027;79027;La Bataille;72;0;72
79;049;79049;Bressuire;79;028;79028;Beaulieu-sous-Bressuire;899;44;943
79;077;79077;Beugnon-Thireuil;79;035;79035;Le Beugnon;288;2;290
79;005;79005;Airvault;79;041;79041;Borcq-sur-Airvault;240;4;244
79;014;79014;Loretz-d'Argenton;79;043;79043;Bouillé-Loretz;1003;21;1024
79;063;79063;Val en Vignes;79;044;79044;Bouillé-Saint-Paul;378;88;466
79;179;79179;Moncoutant-sur-Sèvre;79;051;79051;Le Breuil-Bernard;517;9;526
79;049;79049;Bressuire;79;052;79052;Breuil-Chaussée;1046;51;1097
79;013;79013;Argentonnay;79;053;79053;Le Breuil-sous-Argenton;439;5;444
79;196;79196;Plaine-et-Vallées;79;054;79054;Brie;173;2;175
79;061;79061;Celles-sur-Belle;79;061;79061;Celles-sur-Belle;2439;51;2490
79;063;79063;Val en Vignes;79;063;79063;Cersay;768;16;784
79;064;79064;Fontivillié;79;064;79064;Chail;466;12;478
79;049;79049;Bressuire;79;065;79065;Chambroutet;503;25;528
79;105;79105;Les Châteliers;79;068;79068;Chantecorps;305;9;314
79;013;79013;Argentonnay;79;072;79072;La Chapelle-Gaudin;243;2;245
79;079;79079;Mauléon;79;073;79073;La Chapelle-Largeau;1044;20;1064
79;179;79179;Moncoutant-sur-Sèvre;79;075;79075;La Chapelle-Saint-Étienne;352;4;356
79;077;79077;Beugnon-Thireuil;79;077;79077;La Chapelle-Thireuil;448;7;455
79;083;79083;Chef-Boutonne;79;083;79083;Chef-Boutonne;1958;100;2058
79;049;79049;Bressuire;79;093;79093;Clazay;576;28;604
79;217;79217;Prailles-La Couarde;79;098;79098;La Couarde;272;3;275
79;013;79013;Argentonnay;79;099;79099;La Coudre;217;5;222
79;105;79105;Les Châteliers;79;105;79105;Coutières;147;5;152
79;083;79083;Chef-Boutonne;79;107;79107;Crézières;38;0;38
79;280;79280;Saint Maurice Étusson;79;113;79113;Étusson;306;5;311
79;016;79016;Assais-les-Jumeaux;79;143;79143;Les Jumeaux;272;7;279
79;079;79079;Mauléon;79;155;79155;Loublande;916;22;938
79;063;79063;Val en Vignes;79;168;79168;Massais;602;12;614
79;329;79329;Thouars;79;171;79171;Mauzé-Thouarsais;2120;42;2162
79;174;79174;Melle;79;173;79173;Mazières-sur-Béronne;381;12;393
79;174;79174;Melle;79;174;79174;Melle;3244;209;3453
79;329;79329;Thouars;79;178;79178;Missé;849;17;866
79;179;79179;Moncoutant-sur-Sèvre;79;179;79179;Moncoutant;3223;135;3358
79;061;79061;Celles-sur-Belle;79;181;79181;Montigné;283;1;284
79;123;79123;La Forêt-sur-Sèvre;79;182;79182;Montigny;588;10;598
79;185;79185;Aigondigné;79;185;79185;Mougon;2152;60;2212
79;079;79079;Mauléon;79;186;79186;Moulins;685;14;699
79;013;79013;Argentonnay;79;187;79187;Moutiers-sous-Argenton;631;14;645
79;179;79179;Moncoutant-sur-Sèvre;79;188;79188;Moutiers-sous-Chantemerle;593;14;607
79;049;79049;Bressuire;79;192;79192;Noirlieu;308;15;323
79;049;79049;Bressuire;79;193;79193;Noirterre;912;44;956
79;196;79196;Plaine-et-Vallées;79;196;79196;Oiron;901;17;918
79;174;79174;Melle;79;199;79199;Paizay-le-Tort;479;9;488
79;217;79217;Prailles-La Couarde;79;217;79217;Prailles;664;19;683
79;334;79334;Val-du-Mignon;79;219;79219;Priaires;127;0;127
79;179;79179;Moncoutant-sur-Sèvre;79;222;79222;Pugny;217;8;225
49;099;49099;Cholet;79;224;79224;Le Puy-Saint-Bonnet;2056;74;2130
